0.2280118,0.430267,3.696565
0.217189,0.6762823,3.612942
0.2433212,0.7817374,3.588836
0.1074647,0.574321,3.5757160000000003
0.07842041,0.34989440000000005,3.611239
0.06451848,0.1280637,3.6125269999999996
0.06614898,0.07683538,3.6143379999999996
0.3522105,0.5968214,3.69745
0.3801854,0.3529853,3.7791580000000002
0.42045920000000003,0.1639487,3.7915959999999997
0.4292854999999999,0.11531680000000001,3.7790470000000003
0.1931898,0.17501570000000002,3.7141010000000003
0.1274292,-0.1430735,3.8161989999999997
0.1092738,-0.42960550000000003,3.9782290000000002
0.1506789,-0.4794811,4.001958999999999
0.2789467,0.1807881,3.759213
0.2804693,-0.08374923,3.865103
0.233335,-0.4212694,4.058769
0.1948242000000001,-0.4833984000000001,4.03125
0.22005329999999998,0.6156244000000001,3.6358629999999996
0.09561551,0.02551773,3.622032
0.04276993,0.07004708,3.584357
0.437946,0.07159885,3.7675349999999996
0.43928599999999995,0.10234510000000001,3.7478510000000003
0.2265674,0.43034890000000003,3.6955970000000002
0.21628360000000002,0.6765918000000001,3.6122379999999996
0.24327939999999998,0.7820375,3.588403
0.1071906,0.5745357,3.575104
0.07594624,0.3475616,3.6126050000000003
0.06073401,0.1288734,3.612378
0.06252707,0.07504298,3.6192830000000002
0.3523752,0.5947406999999999,3.7038510000000002
0.3804538,0.3521547,3.7799110000000002
0.421308,0.1633685,3.793419
0.4328809,0.1169039,3.7913940000000004
0.19173099999999998,0.17507899999999998,3.71348
0.1271613,-0.1418096,3.8150809999999997
0.10841210000000001,-0.42756239999999995,3.975461
0.13207520000000006,-0.468825,4.0154830000000015
0.2765684,0.1801267,3.758349
0.2806782,-0.08376238,3.865308
0.2331551,-0.4218962000000001,4.057883
0.2007876,-0.4820626,4.035830000000002
0.2190123,0.6158741999999999,3.6350809999999996
0.09553687,0.02610862,3.6196669999999997
0.03536735,0.0784414,3.599118
0.4407589,0.07056697,3.782028
0.443279,0.09883037,3.759625
0.22636810000000002,0.43038999999999994,3.69504
0.2163205,0.6766816999999999,3.612136
0.2427011,0.7816598000000001,3.5874610000000002
0.10644580000000001,0.5744134,3.574467
0.07236854,0.345926,3.6119980000000003
0.05789179,0.12635839999999998,3.612811
0.06138204,0.08060851,3.616703
0.3483177,0.5947076,3.696311
0.3804567,0.3516782,3.7799419999999997
0.42165779999999997,0.1630811,3.7944199999999997
0.4303987,0.11996749999999999,3.788328
0.1908256,0.1749099,3.7123510000000004
0.12704469999999998,-0.14239279999999999,3.815413
0.10809980000000001,-0.42670230000000003,3.975485
0.1442092,-0.4702292,4.008232
0.2761342,0.179997,3.757401
0.26867009999999997,-0.1124393,3.8881919999999996
0.22925109999999999,-0.42667120000000003,4.062137
0.2474174,-0.46838090000000004,4.103398
0.2190134,0.6159534000000001,3.6349089999999995
0.09533042,0.02464772,3.610435
0.04328301,0.06359973,3.5794610000000002
0.4391906,0.07202805,3.768611
0.4476521,0.11021600000000001,3.7535
0.22573020000000002,0.43010770000000004,3.6941589999999995
0.2159263,0.6760333000000001,3.611629
0.24095789999999997,0.7813126,3.5869400000000002
0.1054297,0.5742316,3.574182
0.07100651,0.34596859999999996,3.6127550000000004
0.05709675,0.12535510000000002,3.613322
0.06194986,0.08362138,3.6217089999999996
0.3489282,0.5947425999999999,3.6987089999999996
0.380389,0.3521014,3.779783
0.4222076,0.1636915,3.794737000000002
0.42993519999999996,0.1198513,3.7908089999999994
0.1900394,0.17507720000000002,3.711239
0.1269499,-0.14267629999999998,3.8153040000000003
0.1071729,-0.4255877,3.974816000000001
0.14540060000000002,-0.471376,4.00451
0.27524099999999996,0.180232,3.7564620000000004
0.2688792,-0.1103547,3.887367
0.22915529999999998,-0.42546369999999994,4.0620449999999995
0.1938942,-0.47695429999999994,4.031142
0.21855439999999998,0.6153789000000001,3.6343019999999995
0.09237894,0.02622186,3.6237730000000004
0.03591788,0.07432529,3.596833
0.439237,0.07269885,3.7808900000000003
0.4432099,0.11122049999999999,3.7591669999999997
0.22491750000000002,0.42961540000000004,3.6932519999999998
0.21509389999999998,0.6754031,3.611136
0.2390458,0.7804629,3.585843
0.10384960000000001,0.5733710999999999,3.573865
0.06931441,0.3447761,3.613497
0.05594931,0.12421230000000001,3.612713
0.06382438,0.08604173,3.618201
0.3489093,0.5947766,3.6991120000000004
0.3800626,0.3512639,3.7801129999999996
0.42277259999999994,0.1631934,3.796131
0.4300165,0.1245507,3.793368
0.1895071,0.1748826,3.710675
0.12655719999999998,-0.1444614,3.815815
